reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary
unk,Single cell atlas of the human optic nerve,,,,,,,,,,https://cellxgene.cziscience.com/collections/05e3d0fc-c9dd-4f14-9163-2b242b3bb5c2,,cranial nerve II | optic disc,normal,05e3d0fc-c9dd-4f14-9163-2b242b3bb5c2,d5dac132-d661-43bc-885c-97aab4433e3c,f628a4aa-d935-46cb-872d-454a7d133acf,85622765-3c83-438f-9995-72e30e34ae63,,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000941 | UBERON:0001783,,,PATO:0000461,,,,,,,,,,
unk,Single cell atlas of the human optic nerve,,,,,,,,,,https://cellxgene.cziscience.com/collections/05e3d0fc-c9dd-4f14-9163-2b242b3bb5c2,,cranial nerve II | optic disc,normal,05e3d0fc-c9dd-4f14-9163-2b242b3bb5c2,d5dac132-d661-43bc-885c-97aab4433e3c,cc47b200-9c67-452f-990c-f84d3b33b990,06475c3a-6168-452b-b801-c375ff278aed,,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000941 | UBERON:0001783,,,PATO:0000461,,,,,,,,,,
unk,Single cell atlas of the human optic nerve,,,,,,,,,,https://cellxgene.cziscience.com/collections/05e3d0fc-c9dd-4f14-9163-2b242b3bb5c2,,cranial nerve II | optic disc,normal,05e3d0fc-c9dd-4f14-9163-2b242b3bb5c2,d5dac132-d661-43bc-885c-97aab4433e3c,62527b1a-826c-423d-b123-e495846979a9,92be36cf-b54c-4747-b85c-b1062cc4e4a0,,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000941 | UBERON:0001783,,,PATO:0000461,,,,,,,,,,
unk,Single cell atlas of the human optic nerve,,,,,,,,,,https://cellxgene.cziscience.com/collections/05e3d0fc-c9dd-4f14-9163-2b242b3bb5c2,,cranial nerve II | optic disc,normal,05e3d0fc-c9dd-4f14-9163-2b242b3bb5c2,d5dac132-d661-43bc-885c-97aab4433e3c,3c364ffe-d599-44d5-a77f-6c5fd7038cf6,ffacfda1-9390-46b0-9477-4b2ed28578d5,,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000941 | UBERON:0001783,,,PATO:0000461,,,,,,,,,,
unk,Single cell atlas of the human optic nerve,,,,,,,,,,https://cellxgene.cziscience.com/collections/05e3d0fc-c9dd-4f14-9163-2b242b3bb5c2,,cranial nerve II | optic disc,normal,05e3d0fc-c9dd-4f14-9163-2b242b3bb5c2,d5dac132-d661-43bc-885c-97aab4433e3c,374edd6c-e163-461d-a036-d0dbbca7e8db,91846fa7-0601-4050-9e22-38dbd711994f,,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000941 | UBERON:0001783,,,PATO:0000461,,,,,,,,,,
unk,Single-Cell RNAseq analysis of diffuse neoplastic infiltrating cells at the migrating front of human glioblastoma,,,,,,Darmanis,Cell Reports,2017,10.1016/j.celrep.2017.10.030,https://cellxgene.cziscience.com/collections/558385a4-b7b7-4eca-af0c-9e54d010e8dc,,cerebral cortex,glioblastoma,558385a4-b7b7-4eca-af0c-9e54d010e8dc,131fa50e-3ecd-4fb7-9217-52238965e7dc,774c18c5-efa1-4dc5-9e5e-2c824bab2e34,8bd1dc30-5bef-4570-a18e-6b1435cf8f10,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000956,,,MONDO:0018177,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,fb09f8c3-cb71-480d-8919-d8afd2670b97,4fcd8299-cfef-4a76-91ab-a91a63a2eac9,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,e47c65a8-7d2f-48b8-908e-04ea6505fa26,76f02fdb-04b0-4a84-ad9c-dad060993cc5,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,c8d40d53-387b-48f2-9f89-72bfdb9c7c9f,e8cab1b4-1035-44b1-b7ea-13925949b778,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,c45f05b3-aafc-4fce-a800-133a2364df64,1e7d785d-332d-4c99-9b22-ed9a2b5ffd42,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,a6388a6f-6076-401b-9b30-7d4306a20035,f03b41fa-fb12-46cc-bade-810ffde3966b,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,a41202e6-173c-477c-8b4d-e0688ee1c4cb,1f568b3c-1ba6-4a79-b96d-604c17eac939,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,a31525c0-a7ee-409e-a0ee-9bf4f507c7f1,fa56aab9-10a9-448e-bf26-716a8b6ce78f,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,87183784-5b2e-4de0-a960-cffdeb005a7d,7b7882f5-ea93-47d6-95cd-07a6e57f6fc8,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,842c6f5d-4a94-4eef-8510-8c792d1124bc,7b34508e-c302-489a-bba8-9e963e350daf,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,7f08cbcc-5790-4576-8478-10e9a999b316,4c2a5839-c657-4026-a105-f1b2fb4dfc44,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,74520626-b0ba-4ee9-86b5-714649554def,4bfd63b7-df11-47e6-b060-f7a3ece5495a,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,6e96d93c-de27-4cb2-9ac1-051111ce2aff,c47ef05c-4d9f-4448-a823-0a158ad7628b,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,66025d4a-04e7-457b-b0a3-15832a669616,966490c5-3f06-43c9-8b39-fe925d1eb624,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,59f3a9d6-8bab-481d-8c42-766991595687,bcffcc84-10a4-4045-83ec-2d4aaab698f0,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,49108ba9-1b7a-4a8a-9859-3d32e6a83926,6ddb7787-1554-4169-9922-3c36d94f1d22,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,3d0d6923-a2c4-476f-a53e-3b7bfa010d90,7e9fd14d-5e86-4a54-b4df-c9af69d65d97,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,396a9124-fb20-4822-bf9c-e93fdf7c999a,9a05fbb8-1bdd-4e13-ad45-e04a42f32529,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,31b49393-4485-4998-9ef4-33e03c4c1789,5246f1da-6ea7-488d-a1c9-ac2cff37b194,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,2d3e3c41-3425-4450-9914-95ed7edf7752,1a587804-f874-403d-9bc6-15f56e463342,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,2a7f90de-098a-4a6f-ac07-9e6462792412,02c5bcab-cf4c-4696-ad8d-704474c7694b,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,A spatially resolved single cell genomic atlas of the adult human breast,,,,,,Kumar,Nature,2023,10.1038/s41586-023-06252-9,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,,breast,normal,4195ab4c-20bd-4cd3-8b3d-65601277e731,8902b118-2c3e-4b36-8261-058b0708f50c,170e9c52-5e8a-4ccf-99b6-d45b25b14614,35602de5-7842-49e3-a133-37dfac2f35ab,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0000310,,,PATO:0000461,,,,,,,,,,
unk,The integrated Human Lung Cell Atlas,,,,,,Sikkema,Nat Med,2023,10.1038/s41591-023-02327-2,https://cellxgene.cziscience.com/collections/6f6d381a-7701-4781-935c-db10d30de293,,lung | lung parenchyma | nose | respiratory airway,COVID-19 | chronic obstructive pulmonary disease | chronic rhinitis | cystic fibrosis | hypersensitivity pneumonitis | interstitial lung disease | lung adenocarcinoma | lung large cell carcinoma | lymphangioleiomyomatosis | non-specific interstitial pneumonia | normal | pleomorphic carcinoma | pneumonia | pulmonary fibrosis | pulmonary sarcoidosis | squamous cell lung carcinoma,6f6d381a-7701-4781-935c-db10d30de293,99df0d1e-e330-4204-92ef-c564b684930a,9f222629-9e39-47d0-b83f-e08d610c7479,dbb5ad81-1713-4aee-8257-396fbabe7c6e,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0002048 | UBERON:0008946 | UBERON:0000004 | UBERON:0001005,,,MONDO:0100096 | MONDO:0005002 | MONDO:0004514 | MONDO:0009061 | MONDO:0017853 | MONDO:0015925 | MONDO:0005061 | MONDO:0003050 | MONDO:0011705 | MONDO:0019622 | PATO:0000461 | MONDO:0003573 | MONDO:0005249 | MONDO:0002771 | MONDO:0001708 | MONDO:0005097,,,,,,,,,,
unk,The integrated Human Lung Cell Atlas,,,,,,Sikkema,Nat Med,2023,10.1038/s41591-023-02327-2,https://cellxgene.cziscience.com/collections/6f6d381a-7701-4781-935c-db10d30de293,,lung parenchyma | nose | respiratory airway,normal,6f6d381a-7701-4781-935c-db10d30de293,99df0d1e-e330-4204-92ef-c564b684930a,066943a2-fdac-4b29-b348-40cede398e4e,4cb45d80-499a-48ae-a056-c71ac3552c94,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0008946 | UBERON:0000004 | UBERON:0001005,,,PATO:0000461,,,,,,,,,,
unk,Integrative single-cell multi-omics of CD19-CARpos and CARneg T cells suggest drivers of immunotherapy response in B-ALL,,,,,,Guerrero-Murillo,bioRxiv,2024,10.1101/2024.01.23.576878,https://cellxgene.cziscience.com/collections/14dc301f-d4fb-4743-a590-aa88d5f1df1a,,T cell | blood,B-cell acute lymphoblastic leukemia,14dc301f-d4fb-4743-a590-aa88d5f1df1a,5e105653-a5b5-4f99-a3a9-a2a38707223c,460dfe21-0550-4521-92fe-db0f3036d8b0,3b68ca27-6888-42e1-bf75-b036a178c6db,TRUE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,CL:0000084 | UBERON:0000178,,,MONDO:0004947,,,,,,,,,,
unk,"iPSC-derived small intestine-on-chip with self-organizing epithelial, mesenchymal and neural cells",,,,,,Moerkens,Cell Reports,2024,10.1016/j.celrep.2024.114247,https://cellxgene.cziscience.com/collections/f30e0bf7-7b03-44b0-b312-cda799ef0240,,intestinal mucosa,normal,f30e0bf7-7b03-44b0-b312-cda799ef0240,44a4517e-cbcf-4818-8ecc-cbfe1d297fe7,f7ca7eb9-0919-4eba-99a1-21ba382b4174,bd2e8603-c347-4d03-b4ab-e0a8ee4d193f,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0001242,,,PATO:0000461,,,,,,,,,,
unk,"iPSC-derived small intestine-on-chip with self-organizing epithelial, mesenchymal and neural cells",,,,,,Moerkens,Cell Reports,2024,10.1016/j.celrep.2024.114247,https://cellxgene.cziscience.com/collections/f30e0bf7-7b03-44b0-b312-cda799ef0240,,intestinal mucosa,normal,f30e0bf7-7b03-44b0-b312-cda799ef0240,44a4517e-cbcf-4818-8ecc-cbfe1d297fe7,51d9716c-50bb-4fd8-8d1e-7d9329969cb7,1e59a0c8-5965-4ebd-88a9-c1539edba683,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0001242,,,PATO:0000461,,,,,,,,,,
unk,Single-cell transcriptomic atlas for adult human retina,,,,,,Liang,Cell Genomics,2023,10.1016/j.xgen.2023.100298,https://cellxgene.cziscience.com/collections/af893e86-8e9f-41f1-a474-ef05359b1fb7,,fovea centralis | macula lutea proper | peripheral region of retina,normal,af893e86-8e9f-41f1-a474-ef05359b1fb7,88cad46e-e948-4db5-87e8-ea979aa7a40b,ed419b4e-db9b-40f1-8593-68fdf8dfb076,1d02c600-4a9e-437c-a98c-2660ce9b7ab3,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,,UBERON:0001786 | UBERON:0002822 | UBERON:0013682,,,PATO:0000461,,,,,,,,,,
