reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary
unk,Cell Atlas of The Human Fovea and Peripheral Retina,Bipolar cells of the human fovea and peripheral retina,,25908,,,Yan,Sci Rep,2020.0,10.1038/s41598-020-66092-9,https://cellxgene.cziscience.com/collections/1d1c7275-476a-49e2-9022-ad1b1c793594,https://cellxgene.cziscience.com/e/8623d55f-d91c-41c2-ae68-ed2072fd268d.cxg/,fovea centralis | peripheral region of retina,normal,1d1c7275-476a-49e2-9022-ad1b1c793594,f5b207b1-c397-474e-a152-dac848637920,8623d55f-d91c-41c2-ae68-ed2072fd268d,c65faa08-ddea-48eb-8d3e-ce8ca1349c05,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/c65faa08-ddea-48eb-8d3e-ce8ca1349c05.h5ad,UBERON:0001786 | UBERON:0013682,,,PATO:0000461,,,,,,,,,,
unk,Cell Atlas of The Human Fovea and Peripheral Retina,Photoreceptor cells of the human fovea and peripheral retina,,9070,,,Yan,Sci Rep,2020.0,10.1038/s41598-020-66092-9,https://cellxgene.cziscience.com/collections/1d1c7275-476a-49e2-9022-ad1b1c793594,https://cellxgene.cziscience.com/e/7b75b2c4-6d99-40be-9a61-391455d859e6.cxg/,fovea centralis | peripheral region of retina,normal,1d1c7275-476a-49e2-9022-ad1b1c793594,f5b207b1-c397-474e-a152-dac848637920,7b75b2c4-6d99-40be-9a61-391455d859e6,b1fa038c-4865-41a2-935b-c29e4244f44f,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/b1fa038c-4865-41a2-935b-c29e4244f44f.h5ad,UBERON:0001786 | UBERON:0013682,,,PATO:0000461,,,,,,,,,,
unk,Cell Atlas of The Human Fovea and Peripheral Retina,Amacrine cells of the human fovea and peripheral retina,,13607,,,Yan,Sci Rep,2020.0,10.1038/s41598-020-66092-9,https://cellxgene.cziscience.com/collections/1d1c7275-476a-49e2-9022-ad1b1c793594,https://cellxgene.cziscience.com/e/5cdbb2ea-c622-466d-9ead-7884ad8cb99f.cxg/,fovea centralis | peripheral region of retina,normal,1d1c7275-476a-49e2-9022-ad1b1c793594,f5b207b1-c397-474e-a152-dac848637920,5cdbb2ea-c622-466d-9ead-7884ad8cb99f,6ad8e84f-4253-404e-a57b-58a1616d51d8,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/6ad8e84f-4253-404e-a57b-58a1616d51d8.h5ad,UBERON:0001786 | UBERON:0013682,,,PATO:0000461,,,,,,,,,,
unk,Cell Atlas of The Human Fovea and Peripheral Retina,Horizontal cells of the human fovea and peripheral retina,,2868,,,Yan,Sci Rep,2020.0,10.1038/s41598-020-66092-9,https://cellxgene.cziscience.com/collections/1d1c7275-476a-49e2-9022-ad1b1c793594,https://cellxgene.cziscience.com/e/2f6a20f1-173d-4b8d-860b-c47ffea120fa.cxg/,fovea centralis | peripheral region of retina,normal,1d1c7275-476a-49e2-9022-ad1b1c793594,f5b207b1-c397-474e-a152-dac848637920,2f6a20f1-173d-4b8d-860b-c47ffea120fa,0449b4b3-e8c0-4f8e-823b-e10688674f9f,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/0449b4b3-e8c0-4f8e-823b-e10688674f9f.h5ad,UBERON:0001786 | UBERON:0013682,,,PATO:0000461,,,,,,,,,,
unk,Single-cell transcriptomic atlas of the human retina identifies cell types associated with age-related macular degeneration,Retina,,20091,,,Menon,Nat Commun,2019.0,10.1038/s41467-019-12780-8,https://cellxgene.cziscience.com/collections/1a486c4c-c115-4721-8c9f-f9f096e10857,https://cellxgene.cziscience.com/e/856c1b98-5727-49da-bf0f-151bdb8cb056.cxg/,macula lutea | peripheral region of retina,normal,1a486c4c-c115-4721-8c9f-f9f096e10857,c9394118-0d32-4f08-8b8c-beff73a988fb,856c1b98-5727-49da-bf0f-151bdb8cb056,20236e1d-6c4d-451d-b6eb-a8f58075e6c3,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/20236e1d-6c4d-451d-b6eb-a8f58075e6c3.h5ad,UBERON:0000053 | UBERON:0013682,,,PATO:0000461,,,,,,,,,,
unk,Transcriptomic Analysis of the Ocular Posterior Segment Completes a Cell Atlas of the Human Eye,Transcriptome of human posterior ocular segment,,139978,,,Monavarfeshani,Proc. Natl. Acad. Sci. U.S.A.,2023.0,10.1073/pnas.2306153120,https://cellxgene.cziscience.com/collections/7855daa4-3f34-4aae-b65a-87720c02e7cd,https://cellxgene.cziscience.com/e/9f1a899f-05a0-44c5-8aa9-39df61ae4324.cxg/,cranial nerve II | macula lutea | optic disc | peripheral region of retina | pigmented layer of retina | sclera,normal,7855daa4-3f34-4aae-b65a-87720c02e7cd,61809737-f4ce-4a8d-aef9-fe72028a25ab,9f1a899f-05a0-44c5-8aa9-39df61ae4324,bcd39ae8-da6a-4c50-8764-057d54b3bc9c,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/bcd39ae8-da6a-4c50-8764-057d54b3bc9c.h5ad,UBERON:0000941 | UBERON:0000053 | UBERON:0001783 | UBERON:0013682 | UBERON:0001782 | UBERON:0001773,,,PATO:0000461,,,,,,,,,,
unk,Single-cell multiome of the human retina and deep learning nominate causal variants in complex eye diseases,Joint scRNA-seq and scATAC-seq atlas of the adult human retina,,51645,,,Wang,Cell Genomics,2022.0,10.1016/j.xgen.2022.100164,https://cellxgene.cziscience.com/collections/348da6dc-5bf6-435d-adc5-37747b9ae38a,https://cellxgene.cziscience.com/e/322c816f-608a-4da1-99c4-36ca4ad45146.cxg/,retina,normal,348da6dc-5bf6-435d-adc5-37747b9ae38a,5c9b5ef0-e3d9-4277-89dc-cbc9973de5a5,322c816f-608a-4da1-99c4-36ca4ad45146,74ec3a77-f1ff-4e90-af45-b8937cea0a8f,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/74ec3a77-f1ff-4e90-af45-b8937cea0a8f.h5ad,UBERON:0000966,,,PATO:0000461,,,,,,,,,,
unk,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,Amacrine cells of human eye,,6101,,,Orozco,Cell Reports,2020.0,10.1016/j.celrep.2019.12.082,https://cellxgene.cziscience.com/collections/939769a8-d8d2-4d01-abfc-55699893fd49,https://cellxgene.cziscience.com/e/f8c77961-67a7-4161-b8c2-61c3f917b54f.cxg/,retina,normal,939769a8-d8d2-4d01-abfc-55699893fd49,893659bf-a2b9-4a3a-8d8d-57b9a4a054fe,f8c77961-67a7-4161-b8c2-61c3f917b54f,7b765594-340e-4d40-83ca-eb529a2b38af,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/7b765594-340e-4d40-83ca-eb529a2b38af.h5ad,UBERON:0000966,,,PATO:0000461,,,,,,,,,,
unk,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,All cell types of human eye,,100055,,,Orozco,Cell Reports,2020.0,10.1016/j.celrep.2019.12.082,https://cellxgene.cziscience.com/collections/939769a8-d8d2-4d01-abfc-55699893fd49,https://cellxgene.cziscience.com/e/e6dad530-418b-47f9-af6e-472e56a7b314.cxg/,retina,normal,939769a8-d8d2-4d01-abfc-55699893fd49,893659bf-a2b9-4a3a-8d8d-57b9a4a054fe,e6dad530-418b-47f9-af6e-472e56a7b314,4c30d8ad-425e-46b4-8333-c4c809783918,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/4c30d8ad-425e-46b4-8333-c4c809783918.h5ad,UBERON:0000966,,,PATO:0000461,,,,,,,,,,
unk,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,Myeloid cells of human eye,,395,,,Orozco,Cell Reports,2020.0,10.1016/j.celrep.2019.12.082,https://cellxgene.cziscience.com/collections/939769a8-d8d2-4d01-abfc-55699893fd49,https://cellxgene.cziscience.com/e/de17ac25-550a-4018-be75-bbb485a0636e.cxg/,retina,normal,939769a8-d8d2-4d01-abfc-55699893fd49,893659bf-a2b9-4a3a-8d8d-57b9a4a054fe,de17ac25-550a-4018-be75-bbb485a0636e,b15481e1-89b3-4f0b-87c9-c2e40bce312e,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/b15481e1-89b3-4f0b-87c9-c2e40bce312e.h5ad,UBERON:0000966,,,PATO:0000461,,,,,,,,,,
unk,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,Cone cells of human eye,,1378,,,Orozco,Cell Reports,2020.0,10.1016/j.celrep.2019.12.082,https://cellxgene.cziscience.com/collections/939769a8-d8d2-4d01-abfc-55699893fd49,https://cellxgene.cziscience.com/e/d95ab381-2b7c-4885-b168-0097ed4e397f.cxg/,retina,normal,939769a8-d8d2-4d01-abfc-55699893fd49,893659bf-a2b9-4a3a-8d8d-57b9a4a054fe,d95ab381-2b7c-4885-b168-0097ed4e397f,055f3d09-f8cf-43c6-858c-c193d3aee133,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/055f3d09-f8cf-43c6-858c-c193d3aee133.h5ad,UBERON:0000966,,,PATO:0000461,,,,,,,,,,
unk,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,Retinal ganglion cells of human eye,,1777,,,Orozco,Cell Reports,2020.0,10.1016/j.celrep.2019.12.082,https://cellxgene.cziscience.com/collections/939769a8-d8d2-4d01-abfc-55699893fd49,https://cellxgene.cziscience.com/e/cec9f9a5-8832-437d-99af-fb8237cde54b.cxg/,retina,normal,939769a8-d8d2-4d01-abfc-55699893fd49,893659bf-a2b9-4a3a-8d8d-57b9a4a054fe,cec9f9a5-8832-437d-99af-fb8237cde54b,3fcf5664-5347-4798-af53-8e3fa4b6f3a7,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/3fcf5664-5347-4798-af53-8e3fa4b6f3a7.h5ad,UBERON:0000966,,,PATO:0000461,,,,,,,,,,
unk,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,Horizontal cells of human eye,,1875,,,Orozco,Cell Reports,2020.0,10.1016/j.celrep.2019.12.082,https://cellxgene.cziscience.com/collections/939769a8-d8d2-4d01-abfc-55699893fd49,https://cellxgene.cziscience.com/e/c3d381b2-3104-444e-8ad5-d3524407bbb6.cxg/,retina,normal,939769a8-d8d2-4d01-abfc-55699893fd49,893659bf-a2b9-4a3a-8d8d-57b9a4a054fe,c3d381b2-3104-444e-8ad5-d3524407bbb6,9a4fb456-932a-4ce8-8630-035547fc9a9c,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/9a4fb456-932a-4ce8-8630-035547fc9a9c.h5ad,UBERON:0000966,,,PATO:0000461,,,,,,,,,,
unk,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,Non-neuronal cells of human eye,,8193,,,Orozco,Cell Reports,2020.0,10.1016/j.celrep.2019.12.082,https://cellxgene.cziscience.com/collections/939769a8-d8d2-4d01-abfc-55699893fd49,https://cellxgene.cziscience.com/e/ab5b2256-b209-48b5-a801-c5d9a8c0de56.cxg/,retina,normal,939769a8-d8d2-4d01-abfc-55699893fd49,893659bf-a2b9-4a3a-8d8d-57b9a4a054fe,ab5b2256-b209-48b5-a801-c5d9a8c0de56,8886566a-d9ac-4a0e-b944-ac7741049d40,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/8886566a-d9ac-4a0e-b944-ac7741049d40.h5ad,UBERON:0000966,,,PATO:0000461,,,,,,,,,,
unk,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,Retinal pigment epithelial cells of human eye,,1635,,,Orozco,Cell Reports,2020.0,10.1016/j.celrep.2019.12.082,https://cellxgene.cziscience.com/collections/939769a8-d8d2-4d01-abfc-55699893fd49,https://cellxgene.cziscience.com/e/9cfee1e6-b24f-433d-a269-f01841655d6a.cxg/,retina,normal,939769a8-d8d2-4d01-abfc-55699893fd49,893659bf-a2b9-4a3a-8d8d-57b9a4a054fe,9cfee1e6-b24f-433d-a269-f01841655d6a,8046fc7c-811f-4ee7-a9f4-a65030c5f704,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/8046fc7c-811f-4ee7-a9f4-a65030c5f704.h5ad,UBERON:0000966,,,PATO:0000461,,,,,,,,,,
unk,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,Bipolar cells of human eye,,16540,,,Orozco,Cell Reports,2020.0,10.1016/j.celrep.2019.12.082,https://cellxgene.cziscience.com/collections/939769a8-d8d2-4d01-abfc-55699893fd49,https://cellxgene.cziscience.com/e/4e38f019-f8e8-44ae-ad32-ba500de6f64c.cxg/,retina,normal,939769a8-d8d2-4d01-abfc-55699893fd49,893659bf-a2b9-4a3a-8d8d-57b9a4a054fe,4e38f019-f8e8-44ae-ad32-ba500de6f64c,d1c37466-5809-4992-8abb-22c97a24f9f1,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/d1c37466-5809-4992-8abb-22c97a24f9f1.h5ad,UBERON:0000966,,,PATO:0000461,,,,,,,,,,
unk,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,Rod cells of human eye,,62509,,,Orozco,Cell Reports,2020.0,10.1016/j.celrep.2019.12.082,https://cellxgene.cziscience.com/collections/939769a8-d8d2-4d01-abfc-55699893fd49,https://cellxgene.cziscience.com/e/389bfbb9-8ef1-4582-8c41-410131c3d0eb.cxg/,retina,normal,939769a8-d8d2-4d01-abfc-55699893fd49,893659bf-a2b9-4a3a-8d8d-57b9a4a054fe,389bfbb9-8ef1-4582-8c41-410131c3d0eb,489e1de0-74ae-4fd3-91ed-ba9f0c99fb7d,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/489e1de0-74ae-4fd3-91ed-ba9f0c99fb7d.h5ad,UBERON:0000966,,,PATO:0000461,,,,,,,,,,
unk,Cell Types of the Human Retina and Its Organoids at Single-Cell Resolution,Periphery - Cell Types of the Human Retina and Its Organoids at Single-Cell Resolution,,34723,,,Cowan,Cell,2020.0,10.1016/j.cell.2020.08.013,https://cellxgene.cziscience.com/collections/2f4c738f-e2f3-4553-9db2-0582a38ea4dc,https://cellxgene.cziscience.com/e/ccfdcad0-7104-46b9-addf-fd66a2a15907.cxg/,pigment epithelium of eye | retina,normal,2f4c738f-e2f3-4553-9db2-0582a38ea4dc,8190999f-2531-4865-8bd0-b0d383795385,ccfdcad0-7104-46b9-addf-fd66a2a15907,052ea638-dead-4657-a01b-3c0278bea59f,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/052ea638-dead-4657-a01b-3c0278bea59f.h5ad,UBERON:0007625 | UBERON:0000966,,,PATO:0000461,,,,,,,,,,
unk,Cell Types of the Human Retina and Its Organoids at Single-Cell Resolution,Fovea - Cell Types of the Human Retina and Its Organoids at Single-Cell Resolution,,19768,,,Cowan,Cell,2020.0,10.1016/j.cell.2020.08.013,https://cellxgene.cziscience.com/collections/2f4c738f-e2f3-4553-9db2-0582a38ea4dc,https://cellxgene.cziscience.com/e/babbf9f3-f482-45a5-ba76-c41f4c2f503e.cxg/,fovea centralis,normal,2f4c738f-e2f3-4553-9db2-0582a38ea4dc,8190999f-2531-4865-8bd0-b0d383795385,babbf9f3-f482-45a5-ba76-c41f4c2f503e,6fb40509-2cc3-420a-af01-7b744dd98a67,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/6fb40509-2cc3-420a-af01-7b744dd98a67.h5ad,UBERON:0001786,,,PATO:0000461,,,,,,,,,,
unk,Cell Types of the Human Retina and Its Organoids at Single-Cell Resolution,Organoid - Cell Types of the Human Retina and Its Organoids at Single-Cell Resolution,,43857,,,Cowan,Cell,2020.0,10.1016/j.cell.2020.08.013,https://cellxgene.cziscience.com/collections/2f4c738f-e2f3-4553-9db2-0582a38ea4dc,https://cellxgene.cziscience.com/e/7e7f63c5-d964-40be-83de-ecbcccafd233.cxg/,retina,normal,2f4c738f-e2f3-4553-9db2-0582a38ea4dc,8190999f-2531-4865-8bd0-b0d383795385,7e7f63c5-d964-40be-83de-ecbcccafd233,a3085c21-e8b8-42a0-b760-4f6db4f36578,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/a3085c21-e8b8-42a0-b760-4f6db4f36578.h5ad,UBERON:0000966,,,PATO:0000461,,,,,,,,,,
